FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
1,ED,All Opioids,Age,35-54 Years,5,12/01/2022,12/31/2022,2.295081967,Percent
1,ED,Stimulants,Age,35-54 Years,5,12/01/2022,12/31/2022,1.58799131,Percent
1,ED,Cannabis,Age,35-54 Years,5,12/01/2022,12/31/2022,1.094212917,Percent
1,ED,Benzodiazepine,Age,35-54 Years,5,12/01/2022,12/31/2022,0.256764764,Percent
1,ED,All Drugs,Age,35-54 Years,6,01/01/2023,01/31/2023,37.3321242,Percent
1,ED,All Opioids,Age,35-54 Years,6,01/01/2023,01/31/2023,2.314634884,Percent
1,ED,Stimulants,Age,35-54 Years,6,01/01/2023,01/31/2023,1.887118366,Percent
1,ED,Cannabis,Age,35-54 Years,6,01/01/2023,01/31/2023,1.26095781,Percent
1,ED,Benzodiazepine,Age,35-54 Years,6,01/01/2023,01/31/2023,0.285011012,Percent
1,ED,All Drugs,Age,35-54 Years,7,02/01/2023,02/28/2023,36.89538271,Percent
1,ED,All Opioids,Age,35-54 Years,7,02/01/2023,02/28/2023,2.473380127,Percent
1,ED,Stimulants,Age,35-54 Years,7,02/01/2023,02/28/2023,1.733276035,Percent
1,ED,Cannabis,Age,35-54 Years,7,02/01/2023,02/28/2023,1.212815738,Percent
1,ED,Benzodiazepine,Age,35-54 Years,7,02/01/2023,02/28/2023,0.276942176,Percent
1,ED,All Drugs,Age,35-54 Years,8,03/01/2023,03/31/2023,37.25061032,Percent
1,ED,All Opioids,Age,35-54 Years,8,03/01/2023,03/31/2023,2.441282936,Percent
1,ED,Stimulants,Age,35-54 Years,8,03/01/2023,03/31/2023,1.658388753,Percent
1,ED,Cannabis,Age,35-54 Years,8,03/01/2023,03/31/2023,1.165923057,Percent
1,ED,Benzodiazepine,Age,35-54 Years,8,03/01/2023,03/31/2023,0.307264921,Percent
1,ED,All Drugs,Age,35-54 Years,9,04/01/2023,04/30/2023,38.10073219,Percent
1,ED,All Opioids,Age,35-54 Years,9,04/01/2023,04/30/2023,2.400710007,Percent
1,ED,Stimulants,Age,35-54 Years,9,04/01/2023,04/30/2023,1.810516974,Percent
1,ED,Cannabis,Age,35-54 Years,9,04/01/2023,04/30/2023,1.1626359,Percent
1,ED,Benzodiazepine,Age,35-54 Years,9,04/01/2023,04/30/2023,0.306190371,Percent
1,ED,All Drugs,Age,35-54 Years,10,05/01/2023,05/31/2023,37.39297125,Percent
1,ED,All Opioids,Age,35-54 Years,10,05/01/2023,05/31/2023,2.3514377,Percent
1,ED,Stimulants,Age,35-54 Years,10,05/01/2023,05/31/2023,1.853035144,Percent
1,ED,Cannabis,Age,35-54 Years,10,05/01/2023,05/31/2023,1.231096912,Percent
1,ED,Benzodiazepine,Age,35-54 Years,10,05/01/2023,05/31/2023,0.298189563,Percent
1,ED,All Drugs,Age,35-54 Years,11,06/01/2023,06/30/2023,36.26264373,Percent
1,ED,All Opioids,Age,35-54 Years,11,06/01/2023,06/30/2023,2.364485173,Percent
1,ED,Stimulants,Age,35-54 Years,11,06/01/2023,06/30/2023,1.681507738,Percent
1,ED,Cannabis,Age,35-54 Years,11,06/01/2023,06/30/2023,1.25356618,Percent
1,ED,Benzodiazepine,Age,35-54 Years,11,06/01/2023,06/30/2023,0.268003804,Percent
1,ED,All Drugs,Age,35-54 Years,12,07/01/2023,07/31/2023,35.58418116,Percent
1,ED,All Opioids,Age,35-54 Years,12,07/01/2023,07/31/2023,2.584509353,Percent
1,ED,Stimulants,Age,35-54 Years,12,07/01/2023,07/31/2023,1.825566131,Percent
1,ED,Cannabis,Age,35-54 Years,12,07/01/2023,07/31/2023,1.119954053,Percent
1,ED,Benzodiazepine,Age,35-54 Years,12,07/01/2023,07/31/2023,0.33229406,Percent
1,ED,All Drugs,Age,35-54 Years,13,08/01/2023,08/31/2023,34.75413991,Percent
1,ED,All Opioids,Age,35-54 Years,13,08/01/2023,08/31/2023,2.395234877,Percent
1,ED,Stimulants,Age,35-54 Years,13,08/01/2023,08/31/2023,1.651740453,Percent
1,ED,Cannabis,Age,35-54 Years,13,08/01/2023,08/31/2023,1.203954039,Percent
1,ED,Benzodiazepine,Age,35-54 Years,13,08/01/2023,08/31/2023,0.31260561,Percent
1,ED,All Drugs,Age,35-54 Years,14,09/01/2023,09/30/2023,35.62855619,Percent
1,ED,All Opioids,Age,35-54 Years,14,09/01/2023,09/30/2023,2.440433855,Percent
1,ED,Stimulants,Age,35-54 Years,14,09/01/2023,09/30/2023,1.622510669,Percent
1,ED,Cannabis,Age,35-54 Years,14,09/01/2023,09/30/2023,1.173541963,Percent
1,ED,Benzodiazepine,Age,35-54 Years,14,09/01/2023,09/30/2023,0.293385491,Percent
1,ED,All Drugs,Age,35-54 Years,15,10/01/2023,10/31/2023,35.26103006,Percent
1,ED,All Opioids,Age,35-54 Years,15,10/01/2023,10/31/2023,2.29390051,Percent
1,ED,Stimulants,Age,35-54 Years,15,10/01/2023,10/31/2023,1.498505889,Percent
1,ED,Cannabis,Age,35-54 Years,15,10/01/2023,10/31/2023,1.019511338,Percent
1,ED,Benzodiazepine,Age,35-54 Years,15,10/01/2023,10/31/2023,0.254877834,Percent
1,ED,All Drugs,Age,35-54 Years,16,11/01/2023,11/30/2023,35.90066163,Percent
1,ED,All Opioids,Age,35-54 Years,16,11/01/2023,11/30/2023,2.278445625,Percent
1,ED,Stimulants,Age,35-54 Years,16,11/01/2023,11/30/2023,1.560898332,Percent
1,ED,Cannabis,Age,35-54 Years,16,11/01/2023,11/30/2023,1.267356258,Percent
1,ED,Benzodiazepine,Age,35-54 Years,16,11/01/2023,11/30/2023,0.265585686,Percent
1,ED,All Drugs,Age,35-54 Years,17,12/01/2023,12/31/2023,34.62224601,Percent
1,ED,All Opioids,Age,35-54 Years,17,12/01/2023,12/31/2023,2.180893765,Percent
1,ED,Stimulants,Age,35-54 Years,17,12/01/2023,12/31/2023,1.48960842,Percent
1,ED,Cannabis,Age,35-54 Years,17,12/01/2023,12/31/2023,1.168495228,Percent
1,ED,Benzodiazepine,Age,35-54 Years,17,12/01/2023,12/31/2023,0.285433949,Percent
1,ED,All Drugs,Age,35-54 Years,18,01/01/2024,01/31/2024,33.94536101,Percent
1,ED,All Opioids,Age,35-54 Years,18,01/01/2024,01/31/2024,1.769558276,Percent
1,ED,Stimulants,Age,35-54 Years,18,01/01/2024,01/31/2024,1.19744545,Percent
1,ED,Cannabis,Age,35-54 Years,18,01/01/2024,01/31/2024,1.064395955,Percent
1,ED,Benzodiazepine,Age,35-54 Years,18,01/01/2024,01/31/2024,0.190704275,Percent
1,ED,All Drugs,Age,35-54 Years,19,02/01/2024,02/29/2024,33.81140861,Percent
1,ED,All Opioids,Age,35-54 Years,19,02/01/2024,02/29/2024,1.750873108,Percent
1,ED,Stimulants,Age,35-54 Years,19,02/01/2024,02/29/2024,1.192083818,Percent
1,ED,Cannabis,Age,35-54 Years,19,02/01/2024,02/29/2024,0.99185099,Percent
1,ED,Benzodiazepine,Age,35-54 Years,19,02/01/2024,02/29/2024,0.1443539,Percent
1,ED,All Drugs,Age,35-54 Years,20,03/01/2024,03/31/2024,33.25916171,Percent
1,ED,All Opioids,Age,35-54 Years,20,03/01/2024,03/31/2024,1.802824577,Percent
1,ED,Stimulants,Age,35-54 Years,20,03/01/2024,03/31/2024,1.380500431,Percent
1,ED,Cannabis,Age,35-54 Years,20,03/01/2024,03/31/2024,1.044457563,Percent
1,ED,Benzodiazepine,Age,35-54 Years,20,03/01/2024,03/31/2024,0.227055992,Percent
1,ED,All Drugs,Age,35-54 Years,21,04/01/2024,04/30/2024,34.31958058,Percent
1,ED,All Opioids,Age,35-54 Years,21,04/01/2024,04/30/2024,1.686801915,Percent
1,ED,Stimulants,Age,35-54 Years,21,04/01/2024,04/30/2024,1.340323684,Percent
1,ED,Cannabis,Age,35-54 Years,21,04/01/2024,04/30/2024,0.939138363,Percent
1,ED,Benzodiazepine,Age,35-54 Years,21,04/01/2024,04/30/2024,0.159562343,Percent
1,ED,All Drugs,Age,35-54 Years,22,05/01/2024,05/31/2024,33.22020274,Percent
1,ED,All Opioids,Age,35-54 Years,22,05/01/2024,05/31/2024,1.62104229,Percent
1,ED,Stimulants,Age,35-54 Years,22,05/01/2024,05/31/2024,1.196802572,Percent
1,ED,Cannabis,Age,35-54 Years,22,05/01/2024,05/31/2024,1.170008485,Percent
1,ED,Benzodiazepine,Age,35-54 Years,22,05/01/2024,05/31/2024,0.209887018,Percent
1,ED,All Drugs,Age,35-54 Years,23,06/01/2024,06/30/2024,33.22567055,Percent
1,ED,All Opioids,Age,35-54 Years,23,06/01/2024,06/30/2024,1.942611056,Percent
1,ED,Stimulants,Age,35-54 Years,23,06/01/2024,06/30/2024,1.184290596,Percent
1,ED,Cannabis,Age,35-54 Years,23,06/01/2024,06/30/2024,1.011093947,Percent
1,ED,Benzodiazepine,Age,35-54 Years,23,06/01/2024,06/30/2024,0.196601601,Percent
1,ED,All Drugs,Age,35-54 Years,24,07/01/2024,07/31/2024,34.31119037,Percent
1,ED,All Opioids,Age,35-54 Years,24,07/01/2024,07/31/2024,2.0240749,Percent
1,ED,Stimulants,Age,35-54 Years,24,07/01/2024,07/31/2024,1.47124387,Percent
1,ED,Cannabis,Age,35-54 Years,24,07/01/2024,07/31/2024,1.123495319,Percent
1,ED,Benzodiazepine,Age,35-54 Years,24,07/01/2024,07/31/2024,0.218457423,Percent
1,ED,All Drugs,Age,55+ Years,1,08/01/2022,08/31/2022,36.20166476,Percent
1,ED,All Opioids,Age,55+ Years,1,08/01/2022,08/31/2022,1.107986971,Percent
1,ED,Stimulants,Age,55+ Years,1,08/01/2022,08/31/2022,0.520586843,Percent
1,ED,Cannabis,Age,55+ Years,1,08/01/2022,08/31/2022,0.47047688,Percent
1,ED,Benzodiazepine,Age,55+ Years,1,08/01/2022,08/31/2022,0.100219927,Percent
1,ED,All Drugs,Age,55+ Years,2,09/01/2022,09/30/2022,37.08731601,Percent
1,ED,All Opioids,Age,55+ Years,2,09/01/2022,09/30/2022,1.078989034,Percent
1,ED,Stimulants,Age,55+ Years,2,09/01/2022,09/30/2022,0.539494517,Percent
1,ED,Cannabis,Age,55+ Years,2,09/01/2022,09/30/2022,0.504310092,Percent
1,ED,Benzodiazepine,Age,55+ Years,2,09/01/2022,09/30/2022,0.105553275,Percent
1,ED,All Drugs,Age,55+ Years,3,10/01/2022,10/31/2022,36.63680101,Percent
1,ED,All Opioids,Age,55+ Years,3,10/01/2022,10/31/2022,1.103396618,Percent
1,ED,Stimulants,Age,55+ Years,3,10/01/2022,10/31/2022,0.547376912,Percent
1,ED,Cannabis,Age,55+ Years,3,10/01/2022,10/31/2022,0.400449425,Percent
1,ED,Benzodiazepine,Age,55+ Years,3,10/01/2022,10/31/2022,0.138284694,Percent
1,ED,All Drugs,Age,55+ Years,4,11/01/2022,11/30/2022,36.80572399,Percent
1,ED,All Opioids,Age,55+ Years,4,11/01/2022,11/30/2022,1.085374727,Percent
1,ED,Stimulants,Age,55+ Years,4,11/01/2022,11/30/2022,0.482051904,Percent
1,ED,Cannabis,Age,55+ Years,4,11/01/2022,11/30/2022,0.312272617,Percent
1,ED,Benzodiazepine,Age,55+ Years,4,11/01/2022,11/30/2022,0.075794325,Percent
1,ED,All Drugs,Age,55+ Years,5,12/01/2022,12/31/2022,38.10040785,Percent
1,ED,All Opioids,Age,55+ Years,5,12/01/2022,12/31/2022,0.883190047,Percent
1,ED,Stimulants,Age,55+ Years,5,12/01/2022,12/31/2022,0.390246765,Percent
1,ED,Cannabis,Age,55+ Years,5,12/01/2022,12/31/2022,0.334497227,Percent
1,ED,Benzodiazepine,Age,55+ Years,5,12/01/2022,12/31/2022,0.058683724,Percent
1,ED,All Drugs,Age,55+ Years,6,01/01/2023,01/31/2023,34.71280893,Percent
1,ED,All Opioids,Age,55+ Years,6,01/01/2023,01/31/2023,0.831792976,Percent
1,ED,Stimulants,Age,55+ Years,6,01/01/2023,01/31/2023,0.48949134,Percent
1,ED,Cannabis,Age,55+ Years,6,01/01/2023,01/31/2023,0.335455603,Percent
1,ED,Benzodiazepine,Age,55+ Years,6,01/01/2023,01/31/2023,0.109536524,Percent
1,ED,All Drugs,Age,55+ Years,7,02/01/2023,02/28/2023,35.55888972,Percent
1,ED,All Opioids,Age,55+ Years,7,02/01/2023,02/28/2023,0.866466617,Percent
1,ED,Stimulants,Age,55+ Years,7,02/01/2023,02/28/2023,0.476369092,Percent
1,ED,Cannabis,Age,55+ Years,7,02/01/2023,02/28/2023,0.401350338,Percent
1,ED,Benzodiazepine,Age,55+ Years,7,02/01/2023,02/28/2023,0.112528132,Percent
1,ED,All Drugs,Age,55+ Years,8,03/01/2023,03/31/2023,35.85308057,Percent
1,ED,All Opioids,Age,55+ Years,8,03/01/2023,03/31/2023,0.76844956,Percent
1,ED,Stimulants,Age,55+ Years,8,03/01/2023,03/31/2023,0.531482735,Percent
1,ED,Cannabis,Age,55+ Years,8,03/01/2023,03/31/2023,0.318212593,Percent
1,ED,Benzodiazepine,Age,55+ Years,8,03/01/2023,03/31/2023,0.115098172,Percent
1,ED,All Drugs,Age,55+ Years,9,04/01/2023,04/30/2023,36.21257943,Percent
1,ED,All Opioids,Age,55+ Years,9,04/01/2023,04/30/2023,0.900472323,Percent
1,ED,Stimulants,Age,55+ Years,9,04/01/2023,04/30/2023,0.543681403,Percent
1,ED,Cannabis,Age,55+ Years,9,04/01/2023,04/30/2023,0.339800877,Percent
1,ED,Benzodiazepine,Age,55+ Years,9,04/01/2023,04/30/2023,0.098542254,Percent
1,ED,All Drugs,Age,55+ Years,10,05/01/2023,05/31/2023,35.08462623,Percent
1,ED,All Opioids,Age,55+ Years,10,05/01/2023,05/31/2023,0.884728811,Percent
1,ED,Stimulants,Age,55+ Years,10,05/01/2023,05/31/2023,0.474419797,Percent
1,ED,Cannabis,Age,55+ Years,10,05/01/2023,05/31/2023,0.375048083,Percent
1,ED,Benzodiazepine,Age,55+ Years,10,05/01/2023,05/31/2023,0.099371714,Percent
1,ED,All Drugs,Age,55+ Years,11,06/01/2023,06/30/2023,34.39710585,Percent
1,ED,All Opioids,Age,55+ Years,11,06/01/2023,06/30/2023,0.965793469,Percent
1,ED,Stimulants,Age,55+ Years,11,06/01/2023,06/30/2023,0.500662166,Percent
1,ED,Cannabis,Age,55+ Years,11,06/01/2023,06/30/2023,0.284246907,Percent
1,ED,Benzodiazepine,Age,55+ Years,11,06/01/2023,06/30/2023,0.10659259,Percent
1,ED,All Drugs,Age,55+ Years,12,07/01/2023,07/31/2023,35.01852666,Percent
1,ED,All Opioids,Age,55+ Years,12,07/01/2023,07/31/2023,0.957734095,Percent
1,ED,Stimulants,Age,55+ Years,12,07/01/2023,07/31/2023,0.533819004,Percent
1,ED,Cannabis,Age,55+ Years,12,07/01/2023,07/31/2023,0.335991961,Percent
1,ED,Benzodiazepine,Age,55+ Years,12,07/01/2023,07/31/2023,0.091063242,Percent
1,ED,All Drugs,Age,55+ Years,13,08/01/2023,08/31/2023,34.082397,Percent
1,ED,All Opioids,Age,55+ Years,13,08/01/2023,08/31/2023,0.711610487,Percent
1,ED,Stimulants,Age,55+ Years,13,08/01/2023,08/31/2023,0.514981273,Percent
1,ED,Cannabis,Age,55+ Years,13,08/01/2023,08/31/2023,0.29650437,Percent
1,ED,Benzodiazepine,Age,55+ Years,13,08/01/2023,08/31/2023,0.071785268,Percent
1,ED,All Drugs,Age,55+ Years,14,09/01/2023,09/30/2023,36.197701,Percent
1,ED,All Opioids,Age,55+ Years,14,09/01/2023,09/30/2023,0.725477855,Percent
1,ED,Stimulants,Age,55+ Years,14,09/01/2023,09/30/2023,0.440587008,Percent
1,ED,Cannabis,Age,55+ Years,14,09/01/2023,09/30/2023,0.291516216,Percent
1,ED,Benzodiazepine,Age,55+ Years,14,09/01/2023,09/30/2023,0.109318581,Percent
1,ED,All Drugs,Age,55+ Years,15,10/01/2023,10/31/2023,35.59597272,Percent
1,ED,All Opioids,Age,55+ Years,15,10/01/2023,10/31/2023,0.909386164,Percent
1,ED,Stimulants,Age,55+ Years,15,10/01/2023,10/31/2023,0.526144852,Percent
1,ED,Cannabis,Age,55+ Years,15,10/01/2023,10/31/2023,0.337772004,Percent
1,ED,Benzodiazepine,Age,55+ Years,15,10/01/2023,10/31/2023,0.097434232,Percent
1,ED,All Drugs,Age,55+ Years,16,11/01/2023,11/30/2023,35.93129399,Percent
1,ED,All Opioids,Age,55+ Years,16,11/01/2023,11/30/2023,0.968573619,Percent
1,ED,Stimulants,Age,55+ Years,16,11/01/2023,11/30/2023,0.414605254,Percent
1,ED,Cannabis,Age,55+ Years,16,11/01/2023,11/30/2023,0.372796321,Percent
1,ED,Benzodiazepine,Age,55+ Years,16,11/01/2023,11/30/2023,0.073165633,Percent
1,ED,All Drugs,Age,55+ Years,17,12/01/2023,12/31/2023,34.86680429,Percent
1,ED,All Opioids,Age,55+ Years,17,12/01/2023,12/31/2023,0.78639536,Percent
1,ED,Stimulants,Age,55+ Years,17,12/01/2023,12/31/2023,0.44234739,Percent
1,ED,Cannabis,Age,55+ Years,17,12/01/2023,12/31/2023,0.366984501,Percent
1,ED,Benzodiazepine,Age,55+ Years,17,12/01/2023,12/31/2023,0.081916183,Percent
1,ED,All Drugs,Age,55+ Years,18,01/01/2024,01/31/2024,35.29766896,Percent
1,ED,All Opioids,Age,55+ Years,18,01/01/2024,01/31/2024,0.774777796,Percent
1,ED,Stimulants,Age,55+ Years,18,01/01/2024,01/31/2024,0.442730169,Percent
1,ED,Cannabis,Age,55+ Years,18,01/01/2024,01/31/2024,0.315277545,Percent
1,ED,Benzodiazepine,Age,55+ Years,18,01/01/2024,01/31/2024,0.100620493,Percent
1,ED,All Drugs,Age,55+ Years,19,02/01/2024,02/29/2024,34.67351012,Percent
1,ED,All Opioids,Age,55+ Years,19,02/01/2024,02/29/2024,0.787710294,Percent
1,ED,Stimulants,Age,55+ Years,19,02/01/2024,02/29/2024,0.459794696,Percent
1,ED,Cannabis,Age,55+ Years,19,02/01/2024,02/29/2024,0.295836898,Percent
1,ED,Benzodiazepine,Age,55+ Years,19,02/01/2024,02/29/2024,0.071285999,Percent
1,ED,All Drugs,Age,55+ Years,20,03/01/2024,03/31/2024,33.6426674,Percent
1,ED,All Opioids,Age,55+ Years,20,03/01/2024,03/31/2024,0.748611447,Percent
1,ED,Stimulants,Age,55+ Years,20,03/01/2024,03/31/2024,0.403629213,Percent
1,ED,Cannabis,Age,55+ Years,20,03/01/2024,03/31/2024,0.31048401,Percent
1,ED,Benzodiazepine,Age,55+ Years,20,03/01/2024,03/31/2024,0.034498223,Percent
1,ED,All Drugs,Age,55+ Years,21,04/01/2024,04/30/2024,34.56247872,Percent
1,ED,All Opioids,Age,55+ Years,21,04/01/2024,04/30/2024,0.725229826,Percent
1,ED,Stimulants,Age,55+ Years,21,04/01/2024,04/30/2024,0.408580184,Percent
1,ED,Cannabis,Age,55+ Years,21,04/01/2024,04/30/2024,0.337078652,Percent
1,ED,Benzodiazepine,Age,55+ Years,21,04/01/2024,04/30/2024,0.074906367,Percent
1,ED,All Drugs,Age,55+ Years,22,05/01/2024,05/31/2024,33.96300156,Percent
1,ED,All Opioids,Age,55+ Years,22,05/01/2024,05/31/2024,0.680693069,Percent
1,ED,Stimulants,Age,55+ Years,22,05/01/2024,05/31/2024,0.394085461,Percent
1,ED,Cannabis,Age,55+ Years,22,05/01/2024,05/31/2024,0.309405941,Percent
1,ED,Benzodiazepine,Age,55+ Years,22,05/01/2024,05/31/2024,0.094450234,Percent
1,ED,All Drugs,Age,55+ Years,23,06/01/2024,06/30/2024,35.09575766,Percent
1,ED,All Opioids,Age,55+ Years,23,06/01/2024,06/30/2024,0.873520783,Percent
1,ED,Stimulants,Age,55+ Years,23,06/01/2024,06/30/2024,0.362593533,Percent
1,ED,Cannabis,Age,55+ Years,23,06/01/2024,06/30/2024,0.379075057,Percent
1,ED,Benzodiazepine,Age,55+ Years,23,06/01/2024,06/30/2024,0.056037182,Percent
1,ED,All Drugs,Age,55+ Years,24,07/01/2024,07/31/2024,34.88183353,Percent
1,ED,All Opioids,Age,55+ Years,24,07/01/2024,07/31/2024,0.850538891,Percent
1,ED,Stimulants,Age,55+ Years,24,07/01/2024,07/31/2024,0.350603818,Percent
1,ED,Cannabis,Age,55+ Years,24,07/01/2024,07/31/2024,0.340864823,Percent
1,ED,Benzodiazepine,Age,55+ Years,24,07/01/2024,07/31/2024,0.048694975,Percent
1,ED,All Drugs,Sex,Female,1,08/01/2022,08/31/2022,29.11694511,Percent
1,ED,All Opioids,Sex,Female,1,08/01/2022,08/31/2022,1.080903462,Percent
1,ED,Stimulants,Sex,Female,1,08/01/2022,08/31/2022,0.627788731,Percent
1,ED,Cannabis,Sex,Female,1,08/01/2022,08/31/2022,0.944277265,Percent
1,ED,Benzodiazepine,Sex,Female,1,08/01/2022,08/31/2022,0.169485663,Percent
1,ED,All Drugs,Sex,Female,2,09/01/2022,09/30/2022,29.38851143,Percent
1,ED,All Opioids,Sex,Female,2,09/01/2022,09/30/2022,0.945910174,Percent
1,ED,Stimulants,Sex,Female,2,09/01/2022,09/30/2022,0.524133063,Percent
1,ED,Cannabis,Sex,Female,2,09/01/2022,09/30/2022,0.945910174,Percent
1,ED,Benzodiazepine,Sex,Female,2,09/01/2022,09/30/2022,0.12000353,Percent
1,ED,All Drugs,Sex,Female,3,10/01/2022,10/31/2022,27.56397306,Percent
1,ED,All Opioids,Sex,Female,3,10/01/2022,10/31/2022,1.008417508,Percent
1,ED,Stimulants,Sex,Female,3,10/01/2022,10/31/2022,0.442760943,Percent
1,ED,Cannabis,Sex,Female,3,10/01/2022,10/31/2022,0.856902357,Percent
1,ED,Benzodiazepine,Sex,Female,3,10/01/2022,10/31/2022,0.104377104,Percent
1,ED,All Drugs,Sex,Female,4,11/01/2022,11/30/2022,27.48291553,Percent
1,ED,All Opioids,Sex,Female,4,11/01/2022,11/30/2022,1.004080125,Percent
1,ED,Stimulants,Sex,Female,4,11/01/2022,11/30/2022,0.488607552,Percent
1,ED,Cannabis,Sex,Female,4,11/01/2022,11/30/2022,0.784122773,Percent
1,ED,Benzodiazepine,Sex,Female,4,11/01/2022,11/30/2022,0.100743825,Percent
1,ED,All Drugs,Sex,Female,5,12/01/2022,12/31/2022,28.80109759,Percent
1,ED,All Opioids,Sex,Female,5,12/01/2022,12/31/2022,0.795046788,Percent
1,ED,Stimulants,Sex,Female,5,12/01/2022,12/31/2022,0.441497221,Percent
1,ED,Cannabis,Sex,Female,5,12/01/2022,12/31/2022,0.729965525,Percent
1,ED,Benzodiazepine,Sex,Female,5,12/01/2022,12/31/2022,0.102019278,Percent
1,ED,All Drugs,Sex,Female,6,01/01/2023,01/31/2023,27.02735513,Percent
1,ED,All Opioids,Sex,Female,6,01/01/2023,01/31/2023,0.867999353,Percent
1,ED,Stimulants,Sex,Female,6,01/01/2023,01/31/2023,0.493687277,Percent
1,ED,Cannabis,Sex,Female,6,01/01/2023,01/31/2023,0.851812884,Percent
1,ED,Benzodiazepine,Sex,Female,6,01/01/2023,01/31/2023,0.125445128,Percent
1,ED,All Drugs,Sex,Female,7,02/01/2023,02/28/2023,26.7132061,Percent
1,ED,All Opioids,Sex,Female,7,02/01/2023,02/28/2023,0.913709918,Percent
1,ED,Stimulants,Sex,Female,7,02/01/2023,02/28/2023,0.5593271,Percent
1,ED,Cannabis,Sex,Female,7,02/01/2023,02/28/2023,0.815507451,Percent
1,ED,Benzodiazepine,Sex,Female,7,02/01/2023,02/28/2023,0.136629521,Percent
1,ED,All Drugs,Sex,Female,8,03/01/2023,03/31/2023,26.48317225,Percent
1,ED,All Opioids,Sex,Female,8,03/01/2023,03/31/2023,0.924475685,Percent
1,ED,Stimulants,Sex,Female,8,03/01/2023,03/31/2023,0.523360202,Percent
1,ED,Cannabis,Sex,Female,8,03/01/2023,03/31/2023,0.80414104,Percent
1,ED,Benzodiazepine,Sex,Female,8,03/01/2023,03/31/2023,0.114604424,Percent
1,ED,All Drugs,Sex,Female,9,04/01/2023,04/30/2023,27.19886613,Percent
1,ED,All Opioids,Sex,Female,9,04/01/2023,04/30/2023,0.900307422,Percent
1,ED,Stimulants,Sex,Female,9,04/01/2023,04/30/2023,0.554956681,Percent
1,ED,Cannabis,Sex,Female,9,04/01/2023,04/30/2023,0.82045754,Percent
1,ED,Benzodiazepine,Sex,Female,9,04/01/2023,04/30/2023,0.113786082,Percent
1,ED,All Drugs,Sex,Female,10,05/01/2023,05/31/2023,26.54653398,Percent
1,ED,All Opioids,Sex,Female,10,05/01/2023,05/31/2023,0.905752288,Percent
1,ED,Stimulants,Sex,Female,10,05/01/2023,05/31/2023,0.574657964,Percent
1,ED,Cannabis,Sex,Female,10,05/01/2023,05/31/2023,0.795387514,Percent
1,ED,Benzodiazepine,Sex,Female,10,05/01/2023,05/31/2023,0.14081023,Percent
1,ED,All Drugs,Sex,Female,11,06/01/2023,06/30/2023,27.44929906,Percent
1,ED,All Opioids,Sex,Female,11,06/01/2023,06/30/2023,1.00305103,Percent
1,ED,Stimulants,Sex,Female,11,06/01/2023,06/30/2023,0.614194269,Percent
1,ED,Cannabis,Sex,Female,11,06/01/2023,06/30/2023,0.805631444,Percent
1,ED,Benzodiazepine,Sex,Female,11,06/01/2023,06/30/2023,0.131613058,Percent
1,ED,All Drugs,Sex,Female,12,07/01/2023,07/31/2023,27.35117656,Percent
1,ED,All Opioids,Sex,Female,12,07/01/2023,07/31/2023,0.97981923,Percent
1,ED,Stimulants,Sex,Female,12,07/01/2023,07/31/2023,0.646719651,Percent
1,ED,Cannabis,Sex,Female,12,07/01/2023,07/31/2023,0.843462677,Percent
1,ED,Benzodiazepine,Sex,Female,12,07/01/2023,07/31/2023,0.114929095,Percent
1,ED,All Drugs,Sex,Female,13,08/01/2023,08/31/2023,26.80872151,Percent
1,ED,All Opioids,Sex,Female,13,08/01/2023,08/31/2023,0.872150644,Percent
1,ED,Stimulants,Sex,Female,13,08/01/2023,08/31/2023,0.580773043,Percent
1,ED,Cannabis,Sex,Female,13,08/01/2023,08/31/2023,0.777006938,Percent
1,ED,Benzodiazepine,Sex,Female,13,08/01/2023,08/31/2023,0.112983152,Percent
1,ED,All Drugs,Sex,Female,14,09/01/2023,09/30/2023,27.83519694,Percent
1,ED,All Opioids,Sex,Female,14,09/01/2023,09/30/2023,0.89453007,Percent
1,ED,Stimulants,Sex,Female,14,09/01/2023,09/30/2023,0.568147477,Percent
1,ED,Cannabis,Sex,Female,14,09/01/2023,09/30/2023,0.759544676,Percent
1,ED,Benzodiazepine,Sex,Female,14,09/01/2023,09/30/2023,0.141029515,Percent
1,ED,All Drugs,Sex,Female,15,10/01/2023,10/31/2023,27.38820051,Percent
1,ED,All Opioids,Sex,Female,15,10/01/2023,10/31/2023,0.997879749,Percent
1,ED,Stimulants,Sex,Female,15,10/01/2023,10/31/2023,0.497967282,Percent
1,ED,Cannabis,Sex,Female,15,10/01/2023,10/31/2023,0.756676846,Percent
1,ED,Benzodiazepine,Sex,Female,15,10/01/2023,10/31/2023,0.12449182,Percent
1,ED,All Drugs,Sex,Female,16,11/01/2023,11/30/2023,27.28711746,Percent
1,ED,All Opioids,Sex,Female,16,11/01/2023,11/30/2023,0.890900235,Percent
1,ED,Stimulants,Sex,Female,16,11/01/2023,11/30/2023,0.456611738,Percent
1,ED,Cannabis,Sex,Female,16,11/01/2023,11/30/2023,0.834077441,Percent
1,ED,Benzodiazepine,Sex,Female,16,11/01/2023,11/30/2023,0.09943989,Percent
1,ED,All Drugs,Sex,Female,17,12/01/2023,12/31/2023,26.48211327,Percent
